Relationship,Number
pesticid and nmin are not conditionally related under nopt,0
pesticid and nmin are conditionally related under ngodnn,1
pesticid and nmin are conditionally related under ngodn,1
pesticid and nmin are conditionally related under nprot,1
pesticid and nmin are not conditionally related under saatid,0
pesticid and nmin are not conditionally related under rokap,0
pesticid and nmin are not conditionally related under dgv1059,0
pesticid and nmin are not conditionally related under sort,0
pesticid and nmin are not conditionally related under srtprot,0
pesticid and nmin are not conditionally related under nplac,0
pesticid and nmin are not conditionally related under dg25,0
pesticid and nmin are conditionally related under ngtilg,1
pesticid and nmin are conditionally related under ntilg,1
pesticid and nmin are not conditionally related under saamng,0
pesticid and nmin are not conditionally related under tkvs,0
pesticid and nmin are not conditionally related under saakern,0
pesticid and nmin are not conditionally related under partigerm,0
pesticid and nmin are not conditionally related under frspdag,0
pesticid and nmin are not conditionally related under jordinf,0
pesticid and nmin are not conditionally related under markgrm,0
pesticid and nmin are not conditionally related under antplnt,0
pesticid and nmin are not conditionally related under sorttkv,0
pesticid and nmin are conditionally related under aks_m2,1
pesticid and nmin are conditionally related under keraks,1
pesticid and nmin are not conditionally related under dgv5980,0
pesticid and nmin are conditionally related under aks_vgt,1
pesticid and nmin are not conditionally related under srtsize,0
pesticid and nmin are conditionally related under ksort,1
pesticid and nmin are conditionally related under protein,1
pesticid and nmin are conditionally related under udb,1
pesticid and nmin are conditionally related under spndx,1
pesticid and nmin are conditionally related under tkv,1
pesticid and nmin are conditionally related under slt22,1
pesticid and nmin are conditionally related under s2225,1
pesticid and nmin are conditionally related under s2528,1
pesticid and nmin are not conditionally related under bgbyg,0
pesticid and aar_mod are not conditionally related under jordtype,0
pesticid and aar_mod are not conditionally related under komm,0
pesticid and aar_mod are not conditionally related under nedbarea,0
pesticid and aar_mod are not conditionally related under nmin,0
pesticid and aar_mod are not conditionally related under forfrugt,0
pesticid and aar_mod are not conditionally related under potnmin,0
pesticid and aar_mod are not conditionally related under jordn,0
pesticid and aar_mod are not conditionally related under exptgens,0
pesticid and aar_mod are not conditionally related under mod_nmin,0
pesticid and aar_mod are conditionally related under ngodnt,1
pesticid and aar_mod are not conditionally related under nopt,0
pesticid and aar_mod are conditionally related under ngodnn,1
pesticid and aar_mod are conditionally related under ngodn,1
pesticid and aar_mod are conditionally related under nprot,1
pesticid and aar_mod are not conditionally related under saatid,0
pesticid and aar_mod are not conditionally related under rokap,0
pesticid and aar_mod are not conditionally related under dgv1059,0
pesticid and aar_mod are not conditionally related under sort,0
pesticid and aar_mod are not conditionally related under srtprot,0
pesticid and aar_mod are not conditionally related under nplac,0
pesticid and aar_mod are not conditionally related under dg25,0
pesticid and aar_mod are conditionally related under ngtilg,1
pesticid and aar_mod are conditionally related under ntilg,1
pesticid and aar_mod are not conditionally related under saamng,0
pesticid and aar_mod are not conditionally related under tkvs,0
pesticid and aar_mod are not conditionally related under saakern,0
pesticid and aar_mod are not conditionally related under partigerm,0
pesticid and aar_mod are not conditionally related under frspdag,0
pesticid and aar_mod are not conditionally related under jordinf,0
pesticid and aar_mod are not conditionally related under markgrm,0
pesticid and aar_mod are not conditionally related under antplnt,0
pesticid and aar_mod are not conditionally related under sorttkv,0
pesticid and aar_mod are conditionally related under aks_m2,1
pesticid and aar_mod are conditionally related under keraks,1
pesticid and aar_mod are not conditionally related under dgv5980,0
pesticid and aar_mod are conditionally related under aks_vgt,1
pesticid and aar_mod are not conditionally related under srtsize,0
pesticid and aar_mod are conditionally related under ksort,1
pesticid and aar_mod are conditionally related under protein,1
pesticid and aar_mod are conditionally related under udb,1
pesticid and aar_mod are conditionally related under spndx,1
pesticid and aar_mod are conditionally related under tkv,1
pesticid and aar_mod are conditionally related under slt22,1
pesticid and aar_mod are conditionally related under s2225,1
pesticid and aar_mod are conditionally related under s2528,1
pesticid and aar_mod are not conditionally related under bgbyg,0
pesticid and forfrugt are not conditionally related under jordtype,0
pesticid and forfrugt are not conditionally related under komm,0
pesticid and forfrugt are not conditionally related under nedbarea,0
pesticid and forfrugt are not conditionally related under nmin,0
pesticid and forfrugt are not conditionally related under aar_mod,0
pesticid and forfrugt are not conditionally related under potnmin,0
pesticid and forfrugt are not conditionally related under jordn,0
pesticid and forfrugt are conditionally related under exptgens,1
pesticid and forfrugt are not conditionally related under mod_nmin,0
pesticid and forfrugt are conditionally related under ngodnt,1
pesticid and forfrugt are conditionally related under nopt,1
pesticid and forfrugt are conditionally related under ngodnn,1
pesticid and forfrugt are conditionally related under ngodn,1
pesticid and forfrugt are conditionally related under nprot,1
pesticid and forfrugt are not conditionally related under saatid,0
pesticid and forfrugt are not conditionally related under rokap,0
pesticid and forfrugt are not conditionally related under dgv1059,0
pesticid and forfrugt are not conditionally related under sort,0
pesticid and forfrugt are not conditionally related under srtprot,0
pesticid and forfrugt are not conditionally related under nplac,0
pesticid and forfrugt are not conditionally related under dg25,0
pesticid and forfrugt are conditionally related under ngtilg,1
pesticid and forfrugt are conditionally related under ntilg,1
pesticid and forfrugt are not conditionally related under saamng,0
pesticid and forfrugt are not conditionally related under tkvs,0
pesticid and forfrugt are not conditionally related under saakern,0
pesticid and forfrugt are not conditionally related under partigerm,0
pesticid and forfrugt are not conditionally related under frspdag,0
pesticid and forfrugt are not conditionally related under jordinf,0
pesticid and forfrugt are not conditionally related under markgrm,0
pesticid and forfrugt are not conditionally related under antplnt,0
pesticid and forfrugt are not conditionally related under sorttkv,0
pesticid and forfrugt are conditionally related under aks_m2,1
pesticid and forfrugt are conditionally related under keraks,1
pesticid and forfrugt are not conditionally related under dgv5980,0
pesticid and forfrugt are conditionally related under aks_vgt,1
pesticid and forfrugt are not conditionally related under srtsize,0
pesticid and forfrugt are conditionally related under ksort,1
pesticid and forfrugt are conditionally related under protein,1
pesticid and forfrugt are conditionally related under udb,1
pesticid and forfrugt are conditionally related under spndx,1
pesticid and forfrugt are conditionally related under tkv,1
pesticid and forfrugt are conditionally related under slt22,1
pesticid and forfrugt are conditionally related under s2225,1
pesticid and forfrugt are conditionally related under s2528,1
pesticid and forfrugt are not conditionally related under bgbyg,0
pesticid and potnmin are not conditionally related under jordtype,0
pesticid and potnmin are not conditionally related under komm,0
pesticid and potnmin are not conditionally related under nedbarea,0
pesticid and potnmin are not conditionally related under nmin,0
pesticid and potnmin are not conditionally related under aar_mod,0
pesticid and potnmin are not conditionally related under forfrugt,0
pesticid and potnmin are not conditionally related under jordn,0
pesticid and potnmin are not conditionally related under exptgens,0
pesticid and potnmin are not conditionally related under mod_nmin,0
pesticid and potnmin are not conditionally related under ngodnt,0
pesticid and potnmin are not conditionally related under nopt,0
pesticid and potnmin are conditionally related under ngodnn,1
pesticid and potnmin are conditionally related under ngodn,1
pesticid and potnmin are conditionally related under nprot,1
pesticid and potnmin are not conditionally related under saatid,0
pesticid and potnmin are not conditionally related under rokap,0
pesticid and potnmin are not conditionally related under dgv1059,0
pesticid and potnmin are not conditionally related under sort,0
pesticid and potnmin are not conditionally related under srtprot,0
pesticid and potnmin are not conditionally related under nplac,0
pesticid and potnmin are not conditionally related under dg25,0
pesticid and potnmin are conditionally related under ngtilg,1
pesticid and potnmin are conditionally related under ntilg,1
pesticid and potnmin are not conditionally related under saamng,0
pesticid and potnmin are not conditionally related under tkvs,0
pesticid and potnmin are not conditionally related under saakern,0
pesticid and potnmin are not conditionally related under partigerm,0
pesticid and potnmin are not conditionally related under frspdag,0
pesticid and potnmin are not conditionally related under jordinf,0
pesticid and potnmin are not conditionally related under markgrm,0
pesticid and potnmin are not conditionally related under antplnt,0
pesticid and potnmin are not conditionally related under sorttkv,0
pesticid and potnmin are conditionally related under aks_m2,1
pesticid and potnmin are conditionally related under keraks,1
pesticid and potnmin are not conditionally related under dgv5980,0
pesticid and potnmin are conditionally related under aks_vgt,1
pesticid and potnmin are not conditionally related under srtsize,0
pesticid and potnmin are conditionally related under ksort,1
pesticid and potnmin are conditionally related under protein,1
pesticid and potnmin are conditionally related under udb,1
pesticid and potnmin are conditionally related under spndx,1
pesticid and potnmin are conditionally related under tkv,1
pesticid and potnmin are conditionally related under slt22,1
pesticid and potnmin are conditionally related under s2225,1
pesticid and potnmin are conditionally related under s2528,1
pesticid and potnmin are not conditionally related under bgbyg,0
pesticid and jordn are not conditionally related under jordtype,0
pesticid and jordn are not conditionally related under komm,0
pesticid and jordn are not conditionally related under nedbarea,0
pesticid and jordn are not conditionally related under nmin,0
pesticid and jordn are not conditionally related under aar_mod,0
pesticid and jordn are not conditionally related under forfrugt,0
pesticid and jordn are not conditionally related under potnmin,0
pesticid and jordn are not conditionally related under exptgens,0
pesticid and jordn are not conditionally related under mod_nmin,0
pesticid and jordn are not conditionally related under ngodnt,0
pesticid and jordn are not conditionally related under nopt,0
pesticid and jordn are conditionally related under ngodnn,1
pesticid and jordn are conditionally related under ngodn,1
pesticid and jordn are conditionally related under nprot,1
pesticid and jordn are not conditionally related under saatid,0
pesticid and jordn are not conditionally related under rokap,0
pesticid and jordn are not conditionally related under dgv1059,0
pesticid and jordn are not conditionally related under sort,0
pesticid and jordn are not conditionally related under srtprot,0
pesticid and jordn are not conditionally related under nplac,0
pesticid and jordn are not conditionally related under dg25,0
pesticid and jordn are conditionally related under ngtilg,1
pesticid and jordn are conditionally related under ntilg,1
pesticid and jordn are not conditionally related under saamng,0
pesticid and jordn are not conditionally related under tkvs,0
pesticid and jordn are not conditionally related under saakern,0
pesticid and jordn are not conditionally related under partigerm,0
pesticid and jordn are not conditionally related under frspdag,0
pesticid and jordn are not conditionally related under jordinf,0
pesticid and jordn are not conditionally related under markgrm,0
pesticid and jordn are not conditionally related under antplnt,0
pesticid and jordn are not conditionally related under sorttkv,0
pesticid and jordn are conditionally related under aks_m2,1
pesticid and jordn are conditionally related under keraks,1
pesticid and jordn are not conditionally related under dgv5980,0
pesticid and jordn are conditionally related under aks_vgt,1
pesticid and jordn are not conditionally related under srtsize,0
pesticid and jordn are conditionally related under ksort,1
pesticid and jordn are conditionally related under protein,1
pesticid and jordn are conditionally related under udb,1
pesticid and jordn are conditionally related under spndx,1
pesticid and jordn are conditionally related under tkv,1
pesticid and jordn are conditionally related under slt22,1
pesticid and jordn are conditionally related under s2225,1
pesticid and jordn are conditionally related under s2528,1
pesticid and jordn are not conditionally related under bgbyg,0
pesticid and exptgens are related,1
pesticid and mod_nmin are not conditionally related under jordtype,0
pesticid and mod_nmin are not conditionally related under komm,0
pesticid and mod_nmin are not conditionally related under nedbarea,0
pesticid and mod_nmin are not conditionally related under nmin,0
pesticid and mod_nmin are not conditionally related under aar_mod,0
pesticid and mod_nmin are not conditionally related under forfrugt,0
pesticid and mod_nmin are not conditionally related under potnmin,0
pesticid and mod_nmin are not conditionally related under jordn,0
pesticid and mod_nmin are not conditionally related under exptgens,0
pesticid and mod_nmin are conditionally related under ngodnt,1
pesticid and mod_nmin are not conditionally related under nopt,0
pesticid and mod_nmin are not conditionally related under ngodnn,0
pesticid and mod_nmin are conditionally related under ngodn,1
pesticid and mod_nmin are conditionally related under nprot,1
pesticid and mod_nmin are not conditionally related under saatid,0
pesticid and mod_nmin are not conditionally related under rokap,0
pesticid and mod_nmin are not conditionally related under dgv1059,0
pesticid and mod_nmin are not conditionally related under sort,0
pesticid and mod_nmin are not conditionally related under srtprot,0
pesticid and mod_nmin are not conditionally related under nplac,0
pesticid and mod_nmin are not conditionally related under dg25,0
pesticid and mod_nmin are conditionally related under ngtilg,1
pesticid and mod_nmin are conditionally related under ntilg,1
pesticid and mod_nmin are not conditionally related under saamng,0
pesticid and mod_nmin are not conditionally related under tkvs,0
pesticid and mod_nmin are not conditionally related under saakern,0
pesticid and mod_nmin are not conditionally related under partigerm,0
pesticid and mod_nmin are not conditionally related under frspdag,0
pesticid and mod_nmin are not conditionally related under jordinf,0
pesticid and mod_nmin are not conditionally related under markgrm,0
pesticid and mod_nmin are not conditionally related under antplnt,0
pesticid and mod_nmin are not conditionally related under sorttkv,0
pesticid and mod_nmin are conditionally related under aks_m2,1
pesticid and mod_nmin are conditionally related under keraks,1
pesticid and mod_nmin are not conditionally related under dgv5980,0
pesticid and mod_nmin are conditionally related under aks_vgt,1
pesticid and mod_nmin are not conditionally related under srtsize,0
pesticid and mod_nmin are conditionally related under ksort,1
pesticid and mod_nmin are conditionally related under protein,1
pesticid and mod_nmin are conditionally related under udb,1
pesticid and mod_nmin are conditionally related under spndx,1
pesticid and mod_nmin are conditionally related under tkv,1
pesticid and mod_nmin are conditionally related under slt22,1
pesticid and mod_nmin are conditionally related under s2225,1
pesticid and mod_nmin are conditionally related under s2528,1
pesticid and mod_nmin are not conditionally related under bgbyg,0
pesticid and ngodnt are related,1
pesticid and nopt are related,1
pesticid and ngodnn are related,1
pesticid and ngodn are related,1
pesticid and nprot are related,1
pesticid and saatid are not conditionally related under jordtype,0
pesticid and saatid are not conditionally related under komm,0
pesticid and saatid are not conditionally related under nedbarea,0
pesticid and saatid are not conditionally related under nmin,0
pesticid and saatid are not conditionally related under aar_mod,0
pesticid and saatid are not conditionally related under forfrugt,0
pesticid and saatid are not conditionally related under potnmin,0
pesticid and saatid are not conditionally related under jordn,0
pesticid and saatid are not conditionally related under exptgens,0
pesticid and saatid are not conditionally related under mod_nmin,0
pesticid and saatid are not conditionally related under ngodnt,0
pesticid and saatid are not conditionally related under nopt,0
pesticid and saatid are not conditionally related under ngodnn,0
pesticid and saatid are not conditionally related under ngodn,0
pesticid and saatid are not conditionally related under nprot,0
pesticid and saatid are not conditionally related under rokap,0
pesticid and saatid are not conditionally related under dgv1059,0
pesticid and saatid are not conditionally related under sort,0
pesticid and saatid are not conditionally related under srtprot,0
pesticid and saatid are not conditionally related under nplac,0
pesticid and saatid are not conditionally related under dg25,0
pesticid and saatid are conditionally related under ngtilg,1
pesticid and saatid are conditionally related under ntilg,1
pesticid and saatid are not conditionally related under saamng,0
pesticid and saatid are not conditionally related under tkvs,0
pesticid and saatid are not conditionally related under saakern,0
pesticid and saatid are not conditionally related under partigerm,0
pesticid and saatid are not conditionally related under frspdag,0
pesticid and saatid are not conditionally related under jordinf,0
pesticid and saatid are not conditionally related under markgrm,0
pesticid and saatid are not conditionally related under antplnt,0
pesticid and saatid are not conditionally related under sorttkv,0
pesticid and saatid are conditionally related under aks_m2,1
pesticid and saatid are conditionally related under keraks,1
pesticid and saatid are not conditionally related under dgv5980,0
pesticid and saatid are conditionally related under aks_vgt,1
pesticid and saatid are not conditionally related under srtsize,0
pesticid and saatid are conditionally related under ksort,1
pesticid and saatid are conditionally related under protein,1
pesticid and saatid are conditionally related under udb,1
pesticid and saatid are conditionally related under spndx,1
pesticid and saatid are conditionally related under tkv,1
pesticid and saatid are conditionally related under slt22,1
pesticid and saatid are conditionally related under s2225,1
pesticid and saatid are conditionally related under s2528,1
pesticid and saatid are not conditionally related under bgbyg,0
pesticid and rokap are not conditionally related under jordtype,0
pesticid and rokap are not conditionally related under komm,0
pesticid and rokap are not conditionally related under nedbarea,0
pesticid and rokap are not conditionally related under nmin,0
pesticid and rokap are not conditionally related under aar_mod,0
pesticid and rokap are not conditionally related under forfrugt,0
pesticid and rokap are not conditionally related under potnmin,0
pesticid and rokap are not conditionally related under jordn,0
pesticid and rokap are not conditionally related under exptgens,0
pesticid and rokap are not conditionally related under mod_nmin,0
pesticid and rokap are not conditionally related under ngodnt,0
pesticid and rokap are not conditionally related under nopt,0
pesticid and rokap are not conditionally related under ngodnn,0
pesticid and rokap are not conditionally related under ngodn,0
pesticid and rokap are not conditionally related under nprot,0
pesticid and rokap are not conditionally related under saatid,0
pesticid and rokap are not conditionally related under dgv1059,0
pesticid and rokap are not conditionally related under sort,0
pesticid and rokap are not conditionally related under srtprot,0
pesticid and rokap are not conditionally related under nplac,0
pesticid and rokap are not conditionally related under dg25,0
pesticid and rokap are not conditionally related under ngtilg,0
pesticid and rokap are not conditionally related under ntilg,0
pesticid and rokap are not conditionally related under saamng,0
pesticid and rokap are not conditionally related under tkvs,0
pesticid and rokap are not conditionally related under saakern,0
pesticid and rokap are not conditionally related under partigerm,0
pesticid and rokap are not conditionally related under frspdag,0
pesticid and rokap are not conditionally related under jordinf,0
pesticid and rokap are not conditionally related under markgrm,0
pesticid and rokap are not conditionally related under antplnt,0
pesticid and rokap are not conditionally related under sorttkv,0
pesticid and rokap are conditionally related under aks_m2,1
pesticid and rokap are conditionally related under keraks,1
pesticid and rokap are not conditionally related under dgv5980,0
pesticid and rokap are conditionally related under aks_vgt,1
pesticid and rokap are not conditionally related under srtsize,0
pesticid and rokap are conditionally related under ksort,1
pesticid and rokap are conditionally related under protein,1
pesticid and rokap are conditionally related under udb,1
pesticid and rokap are conditionally related under spndx,1
pesticid and rokap are conditionally related under tkv,1
pesticid and rokap are conditionally related under slt22,1
pesticid and rokap are conditionally related under s2225,1
pesticid and rokap are conditionally related under s2528,1
pesticid and rokap are not conditionally related under bgbyg,0
pesticid and dgv1059 are not conditionally related under jordtype,0
pesticid and dgv1059 are not conditionally related under komm,0
pesticid and dgv1059 are not conditionally related under nedbarea,0
pesticid and dgv1059 are not conditionally related under nmin,0
pesticid and dgv1059 are not conditionally related under aar_mod,0
pesticid and dgv1059 are not conditionally related under forfrugt,0
pesticid and dgv1059 are not conditionally related under potnmin,0
pesticid and dgv1059 are not conditionally related under jordn,0
pesticid and dgv1059 are not conditionally related under exptgens,0
pesticid and dgv1059 are not conditionally related under mod_nmin,0
pesticid and dgv1059 are not conditionally related under ngodnt,0
pesticid and dgv1059 are not conditionally related under nopt,0
pesticid and dgv1059 are not conditionally related under ngodnn,0
pesticid and dgv1059 are not conditionally related under ngodn,0
pesticid and dgv1059 are not conditionally related under nprot,0
pesticid and dgv1059 are not conditionally related under saatid,0
pesticid and dgv1059 are not conditionally related under rokap,0
pesticid and dgv1059 are not conditionally related under sort,0
pesticid and dgv1059 are not conditionally related under srtprot,0
pesticid and dgv1059 are not conditionally related under nplac,0
pesticid and dgv1059 are not conditionally related under dg25,0
pesticid and dgv1059 are not conditionally related under ngtilg,0
pesticid and dgv1059 are not conditionally related under ntilg,0
pesticid and dgv1059 are not conditionally related under saamng,0
pesticid and dgv1059 are not conditionally related under tkvs,0
pesticid and dgv1059 are not conditionally related under saakern,0
pesticid and dgv1059 are not conditionally related under partigerm,0
pesticid and dgv1059 are not conditionally related under frspdag,0
pesticid and dgv1059 are not conditionally related under jordinf,0
pesticid and dgv1059 are not conditionally related under markgrm,0
pesticid and dgv1059 are not conditionally related under antplnt,0
pesticid and dgv1059 are not conditionally related under sorttkv,0
pesticid and dgv1059 are conditionally related under aks_m2,1
pesticid and dgv1059 are conditionally related under keraks,1
pesticid and dgv1059 are not conditionally related under dgv5980,0
pesticid and dgv1059 are conditionally related under aks_vgt,1
pesticid and dgv1059 are not conditionally related under srtsize,0
pesticid and dgv1059 are conditionally related under ksort,1
pesticid and dgv1059 are conditionally related under protein,1
pesticid and dgv1059 are conditionally related under udb,1
pesticid and dgv1059 are conditionally related under spndx,1
pesticid and dgv1059 are conditionally related under tkv,1
pesticid and dgv1059 are conditionally related under slt22,1
pesticid and dgv1059 are conditionally related under s2225,1
pesticid and dgv1059 are conditionally related under s2528,1
pesticid and dgv1059 are not conditionally related under bgbyg,0
pesticid and sort are not conditionally related under jordtype,0
pesticid and sort are not conditionally related under komm,0
pesticid and sort are not conditionally related under nedbarea,0
pesticid and sort are not conditionally related under nmin,0
pesticid and sort are not conditionally related under aar_mod,0
pesticid and sort are not conditionally related under forfrugt,0
pesticid and sort are not conditionally related under potnmin,0
pesticid and sort are not conditionally related under jordn,0
pesticid and sort are not conditionally related under exptgens,0
pesticid and sort are not conditionally related under mod_nmin,0
pesticid and sort are not conditionally related under ngodnt,0
pesticid and sort are not conditionally related under nopt,0
pesticid and sort are not conditionally related under ngodnn,0
pesticid and sort are not conditionally related under ngodn,0
pesticid and sort are not conditionally related under nprot,0
pesticid and sort are not conditionally related under saatid,0
pesticid and sort are not conditionally related under rokap,0
pesticid and sort are not conditionally related under dgv1059,0
pesticid and sort are not conditionally related under srtprot,0
pesticid and sort are not conditionally related under nplac,0
pesticid and sort are not conditionally related under dg25,0
pesticid and sort are not conditionally related under ngtilg,0
pesticid and sort are not conditionally related under ntilg,0
pesticid and sort are not conditionally related under saamng,0
pesticid and sort are not conditionally related under tkvs,0
pesticid and sort are not conditionally related under saakern,0
pesticid and sort are not conditionally related under partigerm,0
pesticid and sort are not conditionally related under frspdag,0
pesticid and sort are not conditionally related under jordinf,0
pesticid and sort are not conditionally related under markgrm,0
pesticid and sort are not conditionally related under antplnt,0
pesticid and sort are not conditionally related under sorttkv,0
pesticid and sort are conditionally related under aks_m2,1
pesticid and sort are conditionally related under keraks,1
pesticid and sort are not conditionally related under dgv5980,0
pesticid and sort are conditionally related under aks_vgt,1
pesticid and sort are not conditionally related under srtsize,0
pesticid and sort are conditionally related under ksort,1
pesticid and sort are conditionally related under protein,1
pesticid and sort are conditionally related under udb,1
pesticid and sort are conditionally related under spndx,1
pesticid and sort are conditionally related under tkv,1
pesticid and sort are conditionally related under slt22,1
pesticid and sort are conditionally related under s2225,1
pesticid and sort are conditionally related under s2528,1
pesticid and sort are not conditionally related under bgbyg,0
pesticid and srtprot are not conditionally related under jordtype,0
pesticid and srtprot are not conditionally related under komm,0
pesticid and srtprot are not conditionally related under nedbarea,0
pesticid and srtprot are not conditionally related under nmin,0
pesticid and srtprot are not conditionally related under aar_mod,0
pesticid and srtprot are not conditionally related under forfrugt,0
pesticid and srtprot are not conditionally related under potnmin,0
pesticid and srtprot are not conditionally related under jordn,0
pesticid and srtprot are not conditionally related under exptgens,0
pesticid and srtprot are not conditionally related under mod_nmin,0
pesticid and srtprot are not conditionally related under ngodnt,0
pesticid and srtprot are not conditionally related under nopt,0
pesticid and srtprot are not conditionally related under ngodnn,0
pesticid and srtprot are not conditionally related under ngodn,0
pesticid and srtprot are not conditionally related under nprot,0
pesticid and srtprot are not conditionally related under saatid,0
pesticid and srtprot are not conditionally related under rokap,0
pesticid and srtprot are not conditionally related under dgv1059,0
pesticid and srtprot are not conditionally related under sort,0
pesticid and srtprot are not conditionally related under nplac,0
pesticid and srtprot are not conditionally related under dg25,0
pesticid and srtprot are not conditionally related under ngtilg,0
pesticid and srtprot are not conditionally related under ntilg,0
pesticid and srtprot are not conditionally related under saamng,0
pesticid and srtprot are not conditionally related under tkvs,0
pesticid and srtprot are not conditionally related under saakern,0
pesticid and srtprot are not conditionally related under partigerm,0
pesticid and srtprot are not conditionally related under frspdag,0
pesticid and srtprot are not conditionally related under jordinf,0
pesticid and srtprot are not conditionally related under markgrm,0
pesticid and srtprot are not conditionally related under antplnt,0
pesticid and srtprot are not conditionally related under sorttkv,0
pesticid and srtprot are not conditionally related under aks_m2,0
pesticid and srtprot are not conditionally related under keraks,0
pesticid and srtprot are not conditionally related under dgv5980,0
pesticid and srtprot are not conditionally related under aks_vgt,0
pesticid and srtprot are not conditionally related under srtsize,0
pesticid and srtprot are not conditionally related under ksort,0
pesticid and srtprot are conditionally related under protein,1
pesticid and srtprot are not conditionally related under udb,0
pesticid and srtprot are not conditionally related under spndx,0
pesticid and srtprot are not conditionally related under tkv,0
pesticid and srtprot are not conditionally related under slt22,0
pesticid and srtprot are not conditionally related under s2225,0
pesticid and srtprot are not conditionally related under s2528,0
pesticid and srtprot are not conditionally related under bgbyg,0
pesticid and nplac are not conditionally related under jordtype,0
pesticid and nplac are not conditionally related under komm,0
pesticid and nplac are not conditionally related under nedbarea,0
pesticid and nplac are not conditionally related under nmin,0
pesticid and nplac are not conditionally related under aar_mod,0
pesticid and nplac are not conditionally related under forfrugt,0
pesticid and nplac are not conditionally related under potnmin,0
pesticid and nplac are not conditionally related under jordn,0
pesticid and nplac are not conditionally related under exptgens,0
pesticid and nplac are not conditionally related under mod_nmin,0
pesticid and nplac are not conditionally related under ngodnt,0
pesticid and nplac are not conditionally related under nopt,0
pesticid and nplac are not conditionally related under ngodnn,0
pesticid and nplac are not conditionally related under ngodn,0
pesticid and nplac are not conditionally related under nprot,0
pesticid and nplac are not conditionally related under saatid,0
pesticid and nplac are not conditionally related under rokap,0
pesticid and nplac are not conditionally related under dgv1059,0
pesticid and nplac are not conditionally related under sort,0
pesticid and nplac are not conditionally related under srtprot,0
pesticid and nplac are not conditionally related under dg25,0
pesticid and nplac are conditionally related under ngtilg,1
pesticid and nplac are conditionally related under ntilg,1
pesticid and nplac are not conditionally related under saamng,0
pesticid and nplac are not conditionally related under tkvs,0
pesticid and nplac are not conditionally related under saakern,0
pesticid and nplac are not conditionally related under partigerm,0
pesticid and nplac are not conditionally related under frspdag,0
pesticid and nplac are not conditionally related under jordinf,0
pesticid and nplac are not conditionally related under markgrm,0
pesticid and nplac are not conditionally related under antplnt,0
pesticid and nplac are not conditionally related under sorttkv,0
pesticid and nplac are conditionally related under aks_m2,1
pesticid and nplac are conditionally related under keraks,1
pesticid and nplac are not conditionally related under dgv5980,0
pesticid and nplac are conditionally related under aks_vgt,1
pesticid and nplac are not conditionally related under srtsize,0
pesticid and nplac are conditionally related under ksort,1
pesticid and nplac are conditionally related under protein,1
pesticid and nplac are conditionally related under udb,1
pesticid and nplac are conditionally related under spndx,1
pesticid and nplac are conditionally related under tkv,1
pesticid and nplac are conditionally related under slt22,1
pesticid and nplac are conditionally related under s2225,1
pesticid and nplac are conditionally related under s2528,1
pesticid and nplac are not conditionally related under bgbyg,0
pesticid and dg25 are not conditionally related under jordtype,0
pesticid and dg25 are not conditionally related under komm,0
pesticid and dg25 are not conditionally related under nedbarea,0
pesticid and dg25 are not conditionally related under nmin,0
pesticid and dg25 are not conditionally related under aar_mod,0
pesticid and dg25 are not conditionally related under forfrugt,0
pesticid and dg25 are not conditionally related under potnmin,0
pesticid and dg25 are not conditionally related under jordn,0
pesticid and dg25 are not conditionally related under exptgens,0
pesticid and dg25 are not conditionally related under mod_nmin,0
pesticid and dg25 are not conditionally related under ngodnt,0
pesticid and dg25 are not conditionally related under nopt,0
pesticid and dg25 are not conditionally related under ngodnn,0
pesticid and dg25 are not conditionally related under ngodn,0
pesticid and dg25 are not conditionally related under nprot,0
pesticid and dg25 are not conditionally related under saatid,0
pesticid and dg25 are not conditionally related under rokap,0
pesticid and dg25 are not conditionally related under dgv1059,0
pesticid and dg25 are not conditionally related under sort,0
pesticid and dg25 are not conditionally related under srtprot,0
pesticid and dg25 are not conditionally related under nplac,0
pesticid and dg25 are conditionally related under ngtilg,1
pesticid and dg25 are conditionally related under ntilg,1
pesticid and dg25 are not conditionally related under saamng,0
pesticid and dg25 are not conditionally related under tkvs,0
pesticid and dg25 are not conditionally related under saakern,0
pesticid and dg25 are not conditionally related under partigerm,0
pesticid and dg25 are not conditionally related under frspdag,0
pesticid and dg25 are not conditionally related under jordinf,0
pesticid and dg25 are not conditionally related under markgrm,0
pesticid and dg25 are not conditionally related under antplnt,0
pesticid and dg25 are not conditionally related under sorttkv,0
pesticid and dg25 are conditionally related under aks_m2,1
pesticid and dg25 are conditionally related under keraks,1
pesticid and dg25 are not conditionally related under dgv5980,0
pesticid and dg25 are conditionally related under aks_vgt,1
pesticid and dg25 are not conditionally related under srtsize,0
pesticid and dg25 are conditionally related under ksort,1
pesticid and dg25 are conditionally related under protein,1
pesticid and dg25 are conditionally related under udb,1
pesticid and dg25 are conditionally related under spndx,1
pesticid and dg25 are conditionally related under tkv,1
pesticid and dg25 are conditionally related under slt22,1
pesticid and dg25 are conditionally related under s2225,1
pesticid and dg25 are conditionally related under s2528,1
pesticid and dg25 are not conditionally related under bgbyg,0
pesticid and ngtilg are related,1
pesticid and ntilg are related,1
pesticid and saamng are not conditionally related under jordtype,0
pesticid and saamng are not conditionally related under komm,0
pesticid and saamng are not conditionally related under nedbarea,0
pesticid and saamng are not conditionally related under nmin,0
