Relationship,Number
Grunting and LVH are not conditionally related under HypDistrib,0
Grunting and LVH are not conditionally related under HypoxiaInO2,0
Grunting and LVH are not conditionally related under CO2,0
Grunting and LVH are not conditionally related under ChestXray,0
Grunting and LVH are not conditionally related under LVHreport,0
Grunting and LVH are not conditionally related under LowerBodyO2,0
Grunting and LVH are not conditionally related under RUQO2,0
Grunting and LVH are not conditionally related under CO2Report,0
Grunting and LVH are not conditionally related under XrayReport,0
Grunting and LVH are conditionally related under Disease,1
Grunting and LVH are not conditionally related under GruntingReport,0
Grunting and LVH are not conditionally related under Age,0
Grunting and LVH are not conditionally related under DuctFlow,0
Grunting and LVH are not conditionally related under CardiacMixing,0
Grunting and LVH are not conditionally related under LungParench,0
Grunting and LVH are not conditionally related under LungFlow,0
Grunting and LVH are not conditionally related under Sick,0
Grunting and DuctFlow are conditionally related under BirthAsphyxia,1
Grunting and DuctFlow are not conditionally related under HypDistrib,0
Grunting and DuctFlow are not conditionally related under HypoxiaInO2,0
Grunting and DuctFlow are not conditionally related under CO2,0
Grunting and DuctFlow are not conditionally related under ChestXray,0
Grunting and DuctFlow are not conditionally related under LVHreport,0
Grunting and DuctFlow are not conditionally related under LowerBodyO2,0
Grunting and DuctFlow are not conditionally related under RUQO2,0
Grunting and DuctFlow are not conditionally related under CO2Report,0
Grunting and DuctFlow are not conditionally related under XrayReport,0
Grunting and DuctFlow are conditionally related under Disease,1
Grunting and DuctFlow are not conditionally related under GruntingReport,0
Grunting and DuctFlow are not conditionally related under Age,0
Grunting and DuctFlow are not conditionally related under LVH,0
Grunting and DuctFlow are not conditionally related under CardiacMixing,0
Grunting and DuctFlow are not conditionally related under LungParench,0
Grunting and DuctFlow are not conditionally related under LungFlow,0
Grunting and DuctFlow are not conditionally related under Sick,0
Grunting and CardiacMixing are conditionally related under BirthAsphyxia,1
Grunting and CardiacMixing are not conditionally related under HypDistrib,0
Grunting and CardiacMixing are not conditionally related under HypoxiaInO2,0
Grunting and CardiacMixing are not conditionally related under CO2,0
Grunting and CardiacMixing are not conditionally related under ChestXray,0
Grunting and CardiacMixing are not conditionally related under LVHreport,0
Grunting and CardiacMixing are not conditionally related under LowerBodyO2,0
Grunting and CardiacMixing are not conditionally related under RUQO2,0
Grunting and CardiacMixing are not conditionally related under CO2Report,0
Grunting and CardiacMixing are not conditionally related under XrayReport,0
Grunting and CardiacMixing are conditionally related under Disease,1
Grunting and CardiacMixing are not conditionally related under GruntingReport,0
Grunting and CardiacMixing are not conditionally related under Age,0
Grunting and CardiacMixing are not conditionally related under LVH,0
Grunting and CardiacMixing are not conditionally related under DuctFlow,0
Grunting and CardiacMixing are not conditionally related under LungParench,0
Grunting and CardiacMixing are not conditionally related under LungFlow,0
Grunting and CardiacMixing are not conditionally related under Sick,0
Grunting and LungParench are related,1
Grunting and LungFlow are conditionally related under BirthAsphyxia,1
Grunting and LungFlow are not conditionally related under HypDistrib,0
Grunting and LungFlow are not conditionally related under HypoxiaInO2,0
Grunting and LungFlow are not conditionally related under CO2,0
Grunting and LungFlow are not conditionally related under ChestXray,0
Grunting and LungFlow are not conditionally related under LVHreport,0
Grunting and LungFlow are not conditionally related under LowerBodyO2,0
Grunting and LungFlow are not conditionally related under RUQO2,0
Grunting and LungFlow are not conditionally related under CO2Report,0
Grunting and LungFlow are not conditionally related under XrayReport,0
Grunting and LungFlow are conditionally related under Disease,1
Grunting and LungFlow are not conditionally related under GruntingReport,0
Grunting and LungFlow are not conditionally related under Age,0
Grunting and LungFlow are not conditionally related under LVH,0
Grunting and LungFlow are not conditionally related under DuctFlow,0
Grunting and LungFlow are not conditionally related under CardiacMixing,0
Grunting and LungFlow are not conditionally related under LungParench,0
Grunting and LungFlow are not conditionally related under Sick,0
Grunting and Sick are related,1
LVHreport and BirthAsphyxia are related,1
LVHreport and HypDistrib are conditionally related under BirthAsphyxia,1
LVHreport and HypDistrib are not conditionally related under HypoxiaInO2,0
LVHreport and HypDistrib are not conditionally related under CO2,0
LVHreport and HypDistrib are not conditionally related under ChestXray,0
LVHreport and HypDistrib are not conditionally related under Grunting,0
LVHreport and HypDistrib are not conditionally related under LowerBodyO2,0
LVHreport and HypDistrib are not conditionally related under RUQO2,0
LVHreport and HypDistrib are not conditionally related under CO2Report,0
LVHreport and HypDistrib are not conditionally related under XrayReport,0
LVHreport and HypDistrib are conditionally related under Disease,1
LVHreport and HypDistrib are not conditionally related under GruntingReport,0
LVHreport and HypDistrib are not conditionally related under Age,0
LVHreport and HypDistrib are not conditionally related under LVH,0
LVHreport and HypDistrib are not conditionally related under DuctFlow,0
LVHreport and HypDistrib are not conditionally related under CardiacMixing,0
LVHreport and HypDistrib are not conditionally related under LungParench,0
LVHreport and HypDistrib are not conditionally related under LungFlow,0
LVHreport and HypDistrib are not conditionally related under Sick,0
LVHreport and HypoxiaInO2 are conditionally related under BirthAsphyxia,1
LVHreport and HypoxiaInO2 are not conditionally related under HypDistrib,0
LVHreport and HypoxiaInO2 are not conditionally related under CO2,0
LVHreport and HypoxiaInO2 are not conditionally related under ChestXray,0
LVHreport and HypoxiaInO2 are not conditionally related under Grunting,0
LVHreport and HypoxiaInO2 are not conditionally related under LowerBodyO2,0
LVHreport and HypoxiaInO2 are not conditionally related under RUQO2,0
LVHreport and HypoxiaInO2 are not conditionally related under CO2Report,0
LVHreport and HypoxiaInO2 are not conditionally related under XrayReport,0
LVHreport and HypoxiaInO2 are conditionally related under Disease,1
LVHreport and HypoxiaInO2 are not conditionally related under GruntingReport,0
LVHreport and HypoxiaInO2 are not conditionally related under Age,0
LVHreport and HypoxiaInO2 are not conditionally related under LVH,0
LVHreport and HypoxiaInO2 are not conditionally related under DuctFlow,0
LVHreport and HypoxiaInO2 are not conditionally related under CardiacMixing,0
LVHreport and HypoxiaInO2 are not conditionally related under LungParench,0
LVHreport and HypoxiaInO2 are not conditionally related under LungFlow,0
LVHreport and HypoxiaInO2 are not conditionally related under Sick,0
LVHreport and CO2 are conditionally related under BirthAsphyxia,1
LVHreport and CO2 are not conditionally related under HypDistrib,0
LVHreport and CO2 are not conditionally related under HypoxiaInO2,0
LVHreport and CO2 are not conditionally related under ChestXray,0
LVHreport and CO2 are not conditionally related under Grunting,0
LVHreport and CO2 are not conditionally related under LowerBodyO2,0
LVHreport and CO2 are not conditionally related under RUQO2,0
LVHreport and CO2 are not conditionally related under CO2Report,0
LVHreport and CO2 are not conditionally related under XrayReport,0
LVHreport and CO2 are conditionally related under Disease,1
LVHreport and CO2 are not conditionally related under GruntingReport,0
LVHreport and CO2 are not conditionally related under Age,0
LVHreport and CO2 are not conditionally related under LVH,0
LVHreport and CO2 are not conditionally related under DuctFlow,0
LVHreport and CO2 are not conditionally related under CardiacMixing,0
LVHreport and CO2 are not conditionally related under LungParench,0
LVHreport and CO2 are not conditionally related under LungFlow,0
LVHreport and CO2 are not conditionally related under Sick,0
LVHreport and ChestXray are conditionally related under BirthAsphyxia,1
LVHreport and ChestXray are not conditionally related under HypDistrib,0
LVHreport and ChestXray are not conditionally related under HypoxiaInO2,0
LVHreport and ChestXray are not conditionally related under CO2,0
LVHreport and ChestXray are not conditionally related under Grunting,0
LVHreport and ChestXray are not conditionally related under LowerBodyO2,0
LVHreport and ChestXray are not conditionally related under RUQO2,0
LVHreport and ChestXray are not conditionally related under CO2Report,0
LVHreport and ChestXray are not conditionally related under XrayReport,0
LVHreport and ChestXray are conditionally related under Disease,1
LVHreport and ChestXray are not conditionally related under GruntingReport,0
LVHreport and ChestXray are not conditionally related under Age,0
LVHreport and ChestXray are not conditionally related under LVH,0
LVHreport and ChestXray are not conditionally related under DuctFlow,0
LVHreport and ChestXray are not conditionally related under CardiacMixing,0
LVHreport and ChestXray are not conditionally related under LungParench,0
LVHreport and ChestXray are not conditionally related under LungFlow,0
LVHreport and ChestXray are not conditionally related under Sick,0
LVHreport and Grunting are conditionally related under BirthAsphyxia,1
LVHreport and Grunting are not conditionally related under HypDistrib,0
LVHreport and Grunting are not conditionally related under HypoxiaInO2,0
LVHreport and Grunting are not conditionally related under CO2,0
LVHreport and Grunting are not conditionally related under ChestXray,0
LVHreport and Grunting are not conditionally related under LowerBodyO2,0
LVHreport and Grunting are not conditionally related under RUQO2,0
LVHreport and Grunting are not conditionally related under CO2Report,0
LVHreport and Grunting are not conditionally related under XrayReport,0
LVHreport and Grunting are conditionally related under Disease,1
LVHreport and Grunting are not conditionally related under GruntingReport,0
LVHreport and Grunting are not conditionally related under Age,0
LVHreport and Grunting are not conditionally related under LVH,0
LVHreport and Grunting are not conditionally related under DuctFlow,0
LVHreport and Grunting are not conditionally related under CardiacMixing,0
LVHreport and Grunting are not conditionally related under LungParench,0
LVHreport and Grunting are not conditionally related under LungFlow,0
LVHreport and Grunting are not conditionally related under Sick,0
LVHreport and LowerBodyO2 are conditionally related under BirthAsphyxia,1
LVHreport and LowerBodyO2 are not conditionally related under HypDistrib,0
LVHreport and LowerBodyO2 are not conditionally related under HypoxiaInO2,0
LVHreport and LowerBodyO2 are not conditionally related under CO2,0
LVHreport and LowerBodyO2 are not conditionally related under ChestXray,0
LVHreport and LowerBodyO2 are not conditionally related under Grunting,0
LVHreport and LowerBodyO2 are not conditionally related under RUQO2,0
LVHreport and LowerBodyO2 are not conditionally related under CO2Report,0
LVHreport and LowerBodyO2 are not conditionally related under XrayReport,0
LVHreport and LowerBodyO2 are conditionally related under Disease,1
LVHreport and LowerBodyO2 are not conditionally related under GruntingReport,0
LVHreport and LowerBodyO2 are not conditionally related under Age,0
LVHreport and LowerBodyO2 are not conditionally related under LVH,0
LVHreport and LowerBodyO2 are not conditionally related under DuctFlow,0
LVHreport and LowerBodyO2 are not conditionally related under CardiacMixing,0
LVHreport and LowerBodyO2 are not conditionally related under LungParench,0
LVHreport and LowerBodyO2 are not conditionally related under LungFlow,0
LVHreport and LowerBodyO2 are not conditionally related under Sick,0
LVHreport and RUQO2 are conditionally related under BirthAsphyxia,1
LVHreport and RUQO2 are not conditionally related under HypDistrib,0
LVHreport and RUQO2 are not conditionally related under HypoxiaInO2,0
LVHreport and RUQO2 are not conditionally related under CO2,0
LVHreport and RUQO2 are not conditionally related under ChestXray,0
LVHreport and RUQO2 are not conditionally related under Grunting,0
LVHreport and RUQO2 are not conditionally related under LowerBodyO2,0
LVHreport and RUQO2 are not conditionally related under CO2Report,0
LVHreport and RUQO2 are not conditionally related under XrayReport,0
LVHreport and RUQO2 are conditionally related under Disease,1
LVHreport and RUQO2 are not conditionally related under GruntingReport,0
LVHreport and RUQO2 are not conditionally related under Age,0
LVHreport and RUQO2 are not conditionally related under LVH,0
LVHreport and RUQO2 are not conditionally related under DuctFlow,0
LVHreport and RUQO2 are not conditionally related under CardiacMixing,0
LVHreport and RUQO2 are not conditionally related under LungParench,0
LVHreport and RUQO2 are not conditionally related under LungFlow,0
LVHreport and RUQO2 are not conditionally related under Sick,0
LVHreport and CO2Report are conditionally related under BirthAsphyxia,1
LVHreport and CO2Report are not conditionally related under HypDistrib,0
LVHreport and CO2Report are not conditionally related under HypoxiaInO2,0
LVHreport and CO2Report are not conditionally related under CO2,0
LVHreport and CO2Report are not conditionally related under ChestXray,0
LVHreport and CO2Report are not conditionally related under Grunting,0
LVHreport and CO2Report are not conditionally related under LowerBodyO2,0
LVHreport and CO2Report are not conditionally related under RUQO2,0
LVHreport and CO2Report are not conditionally related under XrayReport,0
LVHreport and CO2Report are conditionally related under Disease,1
LVHreport and CO2Report are not conditionally related under GruntingReport,0
LVHreport and CO2Report are not conditionally related under Age,0
LVHreport and CO2Report are not conditionally related under LVH,0
LVHreport and CO2Report are not conditionally related under DuctFlow,0
LVHreport and CO2Report are not conditionally related under CardiacMixing,0
LVHreport and CO2Report are not conditionally related under LungParench,0
LVHreport and CO2Report are not conditionally related under LungFlow,0
LVHreport and CO2Report are not conditionally related under Sick,0
LVHreport and XrayReport are conditionally related under BirthAsphyxia,1
LVHreport and XrayReport are not conditionally related under HypDistrib,0
LVHreport and XrayReport are not conditionally related under HypoxiaInO2,0
LVHreport and XrayReport are not conditionally related under CO2,0
LVHreport and XrayReport are not conditionally related under ChestXray,0
LVHreport and XrayReport are not conditionally related under Grunting,0
LVHreport and XrayReport are not conditionally related under LowerBodyO2,0
LVHreport and XrayReport are not conditionally related under RUQO2,0
LVHreport and XrayReport are not conditionally related under CO2Report,0
LVHreport and XrayReport are conditionally related under Disease,1
LVHreport and XrayReport are not conditionally related under GruntingReport,0
LVHreport and XrayReport are not conditionally related under Age,0
LVHreport and XrayReport are not conditionally related under LVH,0
LVHreport and XrayReport are not conditionally related under DuctFlow,0
LVHreport and XrayReport are not conditionally related under CardiacMixing,0
LVHreport and XrayReport are not conditionally related under LungParench,0
LVHreport and XrayReport are not conditionally related under LungFlow,0
LVHreport and XrayReport are not conditionally related under Sick,0
LVHreport and Disease are related,1
LVHreport and GruntingReport are conditionally related under BirthAsphyxia,1
LVHreport and GruntingReport are not conditionally related under HypDistrib,0
LVHreport and GruntingReport are not conditionally related under HypoxiaInO2,0
LVHreport and GruntingReport are not conditionally related under CO2,0
LVHreport and GruntingReport are not conditionally related under ChestXray,0
LVHreport and GruntingReport are not conditionally related under Grunting,0
LVHreport and GruntingReport are not conditionally related under LowerBodyO2,0
LVHreport and GruntingReport are not conditionally related under RUQO2,0
LVHreport and GruntingReport are not conditionally related under CO2Report,0
LVHreport and GruntingReport are not conditionally related under XrayReport,0
LVHreport and GruntingReport are conditionally related under Disease,1
LVHreport and GruntingReport are not conditionally related under Age,0
LVHreport and GruntingReport are not conditionally related under LVH,0
LVHreport and GruntingReport are not conditionally related under DuctFlow,0
LVHreport and GruntingReport are not conditionally related under CardiacMixing,0
LVHreport and GruntingReport are not conditionally related under LungParench,0
LVHreport and GruntingReport are not conditionally related under LungFlow,0
LVHreport and GruntingReport are not conditionally related under Sick,0
LVHreport and Age are conditionally related under BirthAsphyxia,1
LVHreport and Age are not conditionally related under HypDistrib,0
LVHreport and Age are not conditionally related under HypoxiaInO2,0
LVHreport and Age are not conditionally related under CO2,0
LVHreport and Age are not conditionally related under ChestXray,0
LVHreport and Age are not conditionally related under Grunting,0
LVHreport and Age are not conditionally related under LowerBodyO2,0
LVHreport and Age are not conditionally related under RUQO2,0
LVHreport and Age are not conditionally related under CO2Report,0
LVHreport and Age are not conditionally related under XrayReport,0
LVHreport and Age are conditionally related under Disease,1
LVHreport and Age are not conditionally related under GruntingReport,0
LVHreport and Age are not conditionally related under LVH,0
LVHreport and Age are not conditionally related under DuctFlow,0
LVHreport and Age are not conditionally related under CardiacMixing,0
LVHreport and Age are not conditionally related under LungParench,0
LVHreport and Age are not conditionally related under LungFlow,0
LVHreport and Age are not conditionally related under Sick,0
LVHreport and LVH are related,1
LVHreport and DuctFlow are conditionally related under BirthAsphyxia,1
LVHreport and DuctFlow are not conditionally related under HypDistrib,0
LVHreport and DuctFlow are not conditionally related under HypoxiaInO2,0
LVHreport and DuctFlow are not conditionally related under CO2,0
LVHreport and DuctFlow are not conditionally related under ChestXray,0
LVHreport and DuctFlow are not conditionally related under Grunting,0
LVHreport and DuctFlow are not conditionally related under LowerBodyO2,0
LVHreport and DuctFlow are not conditionally related under RUQO2,0
LVHreport and DuctFlow are not conditionally related under CO2Report,0
LVHreport and DuctFlow are not conditionally related under XrayReport,0
LVHreport and DuctFlow are conditionally related under Disease,1
LVHreport and DuctFlow are not conditionally related under GruntingReport,0
LVHreport and DuctFlow are not conditionally related under Age,0
LVHreport and DuctFlow are not conditionally related under LVH,0
LVHreport and DuctFlow are not conditionally related under CardiacMixing,0
LVHreport and DuctFlow are not conditionally related under LungParench,0
LVHreport and DuctFlow are not conditionally related under LungFlow,0
LVHreport and DuctFlow are not conditionally related under Sick,0
LVHreport and CardiacMixing are conditionally related under BirthAsphyxia,1
LVHreport and CardiacMixing are not conditionally related under HypDistrib,0
LVHreport and CardiacMixing are not conditionally related under HypoxiaInO2,0
LVHreport and CardiacMixing are not conditionally related under CO2,0
LVHreport and CardiacMixing are not conditionally related under ChestXray,0
LVHreport and CardiacMixing are not conditionally related under Grunting,0
LVHreport and CardiacMixing are not conditionally related under LowerBodyO2,0
LVHreport and CardiacMixing are not conditionally related under RUQO2,0
LVHreport and CardiacMixing are not conditionally related under CO2Report,0
LVHreport and CardiacMixing are not conditionally related under XrayReport,0
LVHreport and CardiacMixing are conditionally related under Disease,1
LVHreport and CardiacMixing are not conditionally related under GruntingReport,0
LVHreport and CardiacMixing are not conditionally related under Age,0
LVHreport and CardiacMixing are not conditionally related under LVH,0
LVHreport and CardiacMixing are not conditionally related under DuctFlow,0
LVHreport and CardiacMixing are not conditionally related under LungParench,0
LVHreport and CardiacMixing are not conditionally related under LungFlow,0
LVHreport and CardiacMixing are not conditionally related under Sick,0
LVHreport and LungParench are conditionally related under BirthAsphyxia,1
LVHreport and LungParench are not conditionally related under HypDistrib,0
LVHreport and LungParench are not conditionally related under HypoxiaInO2,0
LVHreport and LungParench are not conditionally related under CO2,0
LVHreport and LungParench are not conditionally related under ChestXray,0
LVHreport and LungParench are not conditionally related under Grunting,0
LVHreport and LungParench are not conditionally related under LowerBodyO2,0
LVHreport and LungParench are not conditionally related under RUQO2,0
LVHreport and LungParench are not conditionally related under CO2Report,0
LVHreport and LungParench are not conditionally related under XrayReport,0
LVHreport and LungParench are conditionally related under Disease,1
LVHreport and LungParench are not conditionally related under GruntingReport,0
LVHreport and LungParench are not conditionally related under Age,0
LVHreport and LungParench are not conditionally related under LVH,0
LVHreport and LungParench are not conditionally related under DuctFlow,0
LVHreport and LungParench are not conditionally related under CardiacMixing,0
LVHreport and LungParench are not conditionally related under LungFlow,0
LVHreport and LungParench are not conditionally related under Sick,0
LVHreport and LungFlow are conditionally related under BirthAsphyxia,1
LVHreport and LungFlow are not conditionally related under HypDistrib,0
LVHreport and LungFlow are not conditionally related under HypoxiaInO2,0
LVHreport and LungFlow are not conditionally related under CO2,0
LVHreport and LungFlow are not conditionally related under ChestXray,0
LVHreport and LungFlow are not conditionally related under Grunting,0
LVHreport and LungFlow are not conditionally related under LowerBodyO2,0
LVHreport and LungFlow are not conditionally related under RUQO2,0
LVHreport and LungFlow are not conditionally related under CO2Report,0
LVHreport and LungFlow are not conditionally related under XrayReport,0
LVHreport and LungFlow are conditionally related under Disease,1
LVHreport and LungFlow are not conditionally related under GruntingReport,0
LVHreport and LungFlow are not conditionally related under Age,0
LVHreport and LungFlow are not conditionally related under LVH,0
LVHreport and LungFlow are not conditionally related under DuctFlow,0
LVHreport and LungFlow are not conditionally related under CardiacMixing,0
LVHreport and LungFlow are not conditionally related under LungParench,0
LVHreport and LungFlow are not conditionally related under Sick,0
LVHreport and Sick are conditionally related under BirthAsphyxia,1
LVHreport and Sick are not conditionally related under HypDistrib,0
LVHreport and Sick are not conditionally related under HypoxiaInO2,0
LVHreport and Sick are not conditionally related under CO2,0
LVHreport and Sick are not conditionally related under ChestXray,0
LVHreport and Sick are not conditionally related under Grunting,0
LVHreport and Sick are not conditionally related under LowerBodyO2,0
LVHreport and Sick are not conditionally related under RUQO2,0
LVHreport and Sick are not conditionally related under CO2Report,0
LVHreport and Sick are not conditionally related under XrayReport,0
LVHreport and Sick are conditionally related under Disease,1
LVHreport and Sick are not conditionally related under GruntingReport,0
LVHreport and Sick are not conditionally related under Age,0
LVHreport and Sick are not conditionally related under LVH,0
LVHreport and Sick are not conditionally related under DuctFlow,0
LVHreport and Sick are not conditionally related under CardiacMixing,0
LVHreport and Sick are not conditionally related under LungParench,0
LVHreport and Sick are not conditionally related under LungFlow,0
LowerBodyO2 and BirthAsphyxia are related,1
LowerBodyO2 and HypDistrib are related,1
LowerBodyO2 and HypoxiaInO2 are related,1
LowerBodyO2 and CO2 are conditionally related under BirthAsphyxia,1
LowerBodyO2 and CO2 are not conditionally related under HypDistrib,0
LowerBodyO2 and CO2 are not conditionally related under HypoxiaInO2,0
LowerBodyO2 and CO2 are not conditionally related under ChestXray,0
LowerBodyO2 and CO2 are not conditionally related under Grunting,0
LowerBodyO2 and CO2 are not conditionally related under LVHreport,0
LowerBodyO2 and CO2 are not conditionally related under RUQO2,0
LowerBodyO2 and CO2 are not conditionally related under CO2Report,0
LowerBodyO2 and CO2 are not conditionally related under XrayReport,0
LowerBodyO2 and CO2 are conditionally related under Disease,1
LowerBodyO2 and CO2 are not conditionally related under GruntingReport,0
LowerBodyO2 and CO2 are not conditionally related under Age,0
LowerBodyO2 and CO2 are not conditionally related under LVH,0
LowerBodyO2 and CO2 are not conditionally related under DuctFlow,0
LowerBodyO2 and CO2 are not conditionally related under CardiacMixing,0
LowerBodyO2 and CO2 are conditionally related under LungParench,1
LowerBodyO2 and CO2 are not conditionally related under LungFlow,0
LowerBodyO2 and CO2 are not conditionally related under Sick,0
LowerBodyO2 and ChestXray are conditionally related under BirthAsphyxia,1
LowerBodyO2 and ChestXray are not conditionally related under HypDistrib,0
LowerBodyO2 and ChestXray are not conditionally related under HypoxiaInO2,0
LowerBodyO2 and ChestXray are not conditionally related under CO2,0
LowerBodyO2 and ChestXray are not conditionally related under Grunting,0
LowerBodyO2 and ChestXray are not conditionally related under LVHreport,0
LowerBodyO2 and ChestXray are not conditionally related under RUQO2,0
LowerBodyO2 and ChestXray are not conditionally related under CO2Report,0
LowerBodyO2 and ChestXray are not conditionally related under XrayReport,0
LowerBodyO2 and ChestXray are conditionally related under Disease,1
LowerBodyO2 and ChestXray are not conditionally related under GruntingReport,0
LowerBodyO2 and ChestXray are not conditionally related under Age,0
LowerBodyO2 and ChestXray are not conditionally related under LVH,0
LowerBodyO2 and ChestXray are not conditionally related under DuctFlow,0
LowerBodyO2 and ChestXray are not conditionally related under CardiacMixing,0
LowerBodyO2 and ChestXray are conditionally related under LungParench,1
LowerBodyO2 and ChestXray are not conditionally related under LungFlow,0
LowerBodyO2 and ChestXray are not conditionally related under Sick,0
LowerBodyO2 and Grunting are conditionally related under BirthAsphyxia,1
LowerBodyO2 and Grunting are not conditionally related under HypDistrib,0
LowerBodyO2 and Grunting are not conditionally related under HypoxiaInO2,0
LowerBodyO2 and Grunting are not conditionally related under CO2,0
LowerBodyO2 and Grunting are not conditionally related under ChestXray,0
LowerBodyO2 and Grunting are not conditionally related under LVHreport,0
LowerBodyO2 and Grunting are not conditionally related under RUQO2,0
LowerBodyO2 and Grunting are not conditionally related under CO2Report,0
LowerBodyO2 and Grunting are not conditionally related under XrayReport,0
LowerBodyO2 and Grunting are conditionally related under Disease,1
LowerBodyO2 and Grunting are not conditionally related under GruntingReport,0
LowerBodyO2 and Grunting are not conditionally related under Age,0
LowerBodyO2 and Grunting are not conditionally related under LVH,0
LowerBodyO2 and Grunting are not conditionally related under DuctFlow,0
LowerBodyO2 and Grunting are not conditionally related under CardiacMixing,0
LowerBodyO2 and Grunting are conditionally related under LungParench,1
LowerBodyO2 and Grunting are not conditionally related under LungFlow,0
LowerBodyO2 and Grunting are not conditionally related under Sick,0
LowerBodyO2 and LVHreport are conditionally related under BirthAsphyxia,1
LowerBodyO2 and LVHreport are not conditionally related under HypDistrib,0
LowerBodyO2 and LVHreport are not conditionally related under HypoxiaInO2,0
LowerBodyO2 and LVHreport are not conditionally related under CO2,0
LowerBodyO2 and LVHreport are not conditionally related under ChestXray,0
LowerBodyO2 and LVHreport are not conditionally related under Grunting,0
LowerBodyO2 and LVHreport are not conditionally related under RUQO2,0
LowerBodyO2 and LVHreport are not conditionally related under CO2Report,0
LowerBodyO2 and LVHreport are not conditionally related under XrayReport,0
LowerBodyO2 and LVHreport are conditionally related under Disease,1
LowerBodyO2 and LVHreport are not conditionally related under GruntingReport,0
LowerBodyO2 and LVHreport are not conditionally related under Age,0
LowerBodyO2 and LVHreport are not conditionally related under LVH,0
LowerBodyO2 and LVHreport are not conditionally related under DuctFlow,0
LowerBodyO2 and LVHreport are not conditionally related under CardiacMixing,0
LowerBodyO2 and LVHreport are not conditionally related under LungParench,0
LowerBodyO2 and LVHreport are not conditionally related under LungFlow,0
LowerBodyO2 and LVHreport are not conditionally related under Sick,0
LowerBodyO2 and RUQO2 are conditionally related under BirthAsphyxia,1
LowerBodyO2 and RUQO2 are not conditionally related under HypDistrib,0
LowerBodyO2 and RUQO2 are conditionally related under HypoxiaInO2,1
LowerBodyO2 and RUQO2 are not conditionally related under CO2,0
LowerBodyO2 and RUQO2 are not conditionally related under ChestXray,0
LowerBodyO2 and RUQO2 are not conditionally related under Grunting,0
LowerBodyO2 and RUQO2 are not conditionally related under LVHreport,0
LowerBodyO2 and RUQO2 are not conditionally related under CO2Report,0
LowerBodyO2 and RUQO2 are not conditionally related under XrayReport,0
LowerBodyO2 and RUQO2 are conditionally related under Disease,1
LowerBodyO2 and RUQO2 are not conditionally related under GruntingReport,0
LowerBodyO2 and RUQO2 are not conditionally related under Age,0
LowerBodyO2 and RUQO2 are not conditionally related under LVH,0
LowerBodyO2 and RUQO2 are not conditionally related under DuctFlow,0
LowerBodyO2 and RUQO2 are conditionally related under CardiacMixing,1
LowerBodyO2 and RUQO2 are conditionally related under LungParench,1
LowerBodyO2 and RUQO2 are not conditionally related under LungFlow,0
LowerBodyO2 and RUQO2 are not conditionally related under Sick,0
LowerBodyO2 and CO2Report are conditionally related under BirthAsphyxia,1
LowerBodyO2 and CO2Report are not conditionally related under HypDistrib,0
LowerBodyO2 and CO2Report are not conditionally related under HypoxiaInO2,0
LowerBodyO2 and CO2Report are not conditionally related under CO2,0
LowerBodyO2 and CO2Report are not conditionally related under ChestXray,0
LowerBodyO2 and CO2Report are not conditionally related under Grunting,0
LowerBodyO2 and CO2Report are not conditionally related under LVHreport,0
LowerBodyO2 and CO2Report are not conditionally related under RUQO2,0
LowerBodyO2 and CO2Report are not conditionally related under XrayReport,0
LowerBodyO2 and CO2Report are conditionally related under Disease,1
LowerBodyO2 and CO2Report are not conditionally related under GruntingReport,0
LowerBodyO2 and CO2Report are not conditionally related under Age,0
LowerBodyO2 and CO2Report are not conditionally related under LVH,0
LowerBodyO2 and CO2Report are not conditionally related under DuctFlow,0
LowerBodyO2 and CO2Report are not conditionally related under CardiacMixing,0
LowerBodyO2 and CO2Report are conditionally related under LungParench,1
LowerBodyO2 and CO2Report are not conditionally related under LungFlow,0
LowerBodyO2 and CO2Report are not conditionally related under Sick,0
LowerBodyO2 and XrayReport are conditionally related under BirthAsphyxia,1
LowerBodyO2 and XrayReport are not conditionally related under HypDistrib,0
LowerBodyO2 and XrayReport are not conditionally related under HypoxiaInO2,0
LowerBodyO2 and XrayReport are not conditionally related under CO2,0
LowerBodyO2 and XrayReport are not conditionally related under ChestXray,0
LowerBodyO2 and XrayReport are not conditionally related under Grunting,0
LowerBodyO2 and XrayReport are not conditionally related under LVHreport,0
LowerBodyO2 and XrayReport are not conditionally related under RUQO2,0
LowerBodyO2 and XrayReport are not conditionally related under CO2Report,0
LowerBodyO2 and XrayReport are conditionally related under Disease,1
LowerBodyO2 and XrayReport are not conditionally related under GruntingReport,0
LowerBodyO2 and XrayReport are not conditionally related under Age,0
LowerBodyO2 and XrayReport are not conditionally related under LVH,0
LowerBodyO2 and XrayReport are not conditionally related under DuctFlow,0
LowerBodyO2 and XrayReport are not conditionally related under CardiacMixing,0
LowerBodyO2 and XrayReport are conditionally related under LungParench,1
LowerBodyO2 and XrayReport are not conditionally related under LungFlow,0
LowerBodyO2 and XrayReport are not conditionally related under Sick,0
LowerBodyO2 and Disease are related,1
LowerBodyO2 and GruntingReport are conditionally related under BirthAsphyxia,1
LowerBodyO2 and GruntingReport are not conditionally related under HypDistrib,0
LowerBodyO2 and GruntingReport are not conditionally related under HypoxiaInO2,0
LowerBodyO2 and GruntingReport are not conditionally related under CO2,0
LowerBodyO2 and GruntingReport are not conditionally related under ChestXray,0
