Relationship,Number
ThisCarDam and CarValue are not conditionally related under OtherCar,0
ThisCarDam and CarValue are not conditionally related under MedCost,0
ThisCarDam and CarValue are not conditionally related under Cushioning,0
ThisCarDam and CarValue are not conditionally related under Airbag,0
ThisCarDam and CarValue are not conditionally related under ILiCost,0
ThisCarDam and CarValue are not conditionally related under DrivHist,0
ThisCarDam and HomeBase are not conditionally related under GoodStudent,0
ThisCarDam and HomeBase are conditionally related under Age,1
ThisCarDam and HomeBase are conditionally related under SocioEcon,1
ThisCarDam and HomeBase are conditionally related under RiskAversion,1
ThisCarDam and HomeBase are not conditionally related under VehicleYear,0
ThisCarDam and HomeBase are not conditionally related under RuggedAuto,0
ThisCarDam and HomeBase are not conditionally related under Accident,0
ThisCarDam and HomeBase are not conditionally related under MakeModel,0
ThisCarDam and HomeBase are not conditionally related under DrivQuality,0
ThisCarDam and HomeBase are not conditionally related under Mileage,0
ThisCarDam and HomeBase are not conditionally related under Antilock,0
ThisCarDam and HomeBase are not conditionally related under DrivingSkill,0
ThisCarDam and HomeBase are not conditionally related under SeniorTrain,0
ThisCarDam and HomeBase are conditionally related under ThisCarCost,1
ThisCarDam and HomeBase are not conditionally related under Theft,0
ThisCarDam and HomeBase are not conditionally related under CarValue,0
ThisCarDam and HomeBase are not conditionally related under AntiTheft,0
ThisCarDam and HomeBase are conditionally related under PropCost,1
ThisCarDam and HomeBase are not conditionally related under OtherCarCost,0
ThisCarDam and HomeBase are not conditionally related under OtherCar,0
ThisCarDam and HomeBase are not conditionally related under MedCost,0
ThisCarDam and HomeBase are not conditionally related under Cushioning,0
ThisCarDam and HomeBase are not conditionally related under Airbag,0
ThisCarDam and HomeBase are not conditionally related under ILiCost,0
ThisCarDam and HomeBase are not conditionally related under DrivHist,0
ThisCarDam and AntiTheft are not conditionally related under GoodStudent,0
ThisCarDam and AntiTheft are conditionally related under Age,1
ThisCarDam and AntiTheft are conditionally related under SocioEcon,1
ThisCarDam and AntiTheft are conditionally related under RiskAversion,1
ThisCarDam and AntiTheft are not conditionally related under VehicleYear,0
ThisCarDam and AntiTheft are not conditionally related under RuggedAuto,0
ThisCarDam and AntiTheft are not conditionally related under Accident,0
ThisCarDam and AntiTheft are not conditionally related under MakeModel,0
ThisCarDam and AntiTheft are not conditionally related under DrivQuality,0
ThisCarDam and AntiTheft are not conditionally related under Mileage,0
ThisCarDam and AntiTheft are not conditionally related under Antilock,0
ThisCarDam and AntiTheft are not conditionally related under DrivingSkill,0
ThisCarDam and AntiTheft are not conditionally related under SeniorTrain,0
ThisCarDam and AntiTheft are conditionally related under ThisCarCost,1
ThisCarDam and AntiTheft are not conditionally related under Theft,0
ThisCarDam and AntiTheft are not conditionally related under CarValue,0
ThisCarDam and AntiTheft are not conditionally related under HomeBase,0
ThisCarDam and AntiTheft are conditionally related under PropCost,1
ThisCarDam and AntiTheft are not conditionally related under OtherCarCost,0
ThisCarDam and AntiTheft are not conditionally related under OtherCar,0
ThisCarDam and AntiTheft are not conditionally related under MedCost,0
ThisCarDam and AntiTheft are not conditionally related under Cushioning,0
ThisCarDam and AntiTheft are not conditionally related under Airbag,0
ThisCarDam and AntiTheft are not conditionally related under ILiCost,0
ThisCarDam and AntiTheft are not conditionally related under DrivHist,0
ThisCarDam and PropCost are related,1
ThisCarDam and OtherCarCost are not conditionally related under GoodStudent,0
ThisCarDam and OtherCarCost are conditionally related under Age,1
ThisCarDam and OtherCarCost are conditionally related under SocioEcon,1
ThisCarDam and OtherCarCost are conditionally related under RiskAversion,1
ThisCarDam and OtherCarCost are conditionally related under VehicleYear,1
ThisCarDam and OtherCarCost are conditionally related under RuggedAuto,1
ThisCarDam and OtherCarCost are conditionally related under Accident,1
ThisCarDam and OtherCarCost are conditionally related under MakeModel,1
ThisCarDam and OtherCarCost are conditionally related under DrivQuality,1
ThisCarDam and OtherCarCost are conditionally related under Mileage,1
ThisCarDam and OtherCarCost are conditionally related under Antilock,1
ThisCarDam and OtherCarCost are conditionally related under DrivingSkill,1
ThisCarDam and OtherCarCost are conditionally related under SeniorTrain,1
ThisCarDam and OtherCarCost are not conditionally related under ThisCarCost,0
ThisCarDam and OtherCarCost are not conditionally related under Theft,0
ThisCarDam and OtherCarCost are not conditionally related under CarValue,0
ThisCarDam and OtherCarCost are not conditionally related under HomeBase,0
ThisCarDam and OtherCarCost are not conditionally related under AntiTheft,0
ThisCarDam and OtherCarCost are conditionally related under PropCost,1
ThisCarDam and OtherCarCost are not conditionally related under OtherCar,0
ThisCarDam and OtherCarCost are not conditionally related under MedCost,0
ThisCarDam and OtherCarCost are not conditionally related under Cushioning,0
ThisCarDam and OtherCarCost are not conditionally related under Airbag,0
ThisCarDam and OtherCarCost are not conditionally related under ILiCost,0
ThisCarDam and OtherCarCost are not conditionally related under DrivHist,0
ThisCarDam and OtherCar are not conditionally related under GoodStudent,0
ThisCarDam and OtherCar are conditionally related under Age,1
ThisCarDam and OtherCar are conditionally related under SocioEcon,1
ThisCarDam and OtherCar are not conditionally related under RiskAversion,0
ThisCarDam and OtherCar are not conditionally related under VehicleYear,0
ThisCarDam and OtherCar are not conditionally related under RuggedAuto,0
ThisCarDam and OtherCar are not conditionally related under Accident,0
ThisCarDam and OtherCar are not conditionally related under MakeModel,0
ThisCarDam and OtherCar are not conditionally related under DrivQuality,0
ThisCarDam and OtherCar are not conditionally related under Mileage,0
ThisCarDam and OtherCar are not conditionally related under Antilock,0
ThisCarDam and OtherCar are not conditionally related under DrivingSkill,0
ThisCarDam and OtherCar are not conditionally related under SeniorTrain,0
ThisCarDam and OtherCar are not conditionally related under ThisCarCost,0
ThisCarDam and OtherCar are not conditionally related under Theft,0
ThisCarDam and OtherCar are not conditionally related under CarValue,0
ThisCarDam and OtherCar are not conditionally related under HomeBase,0
ThisCarDam and OtherCar are not conditionally related under AntiTheft,0
ThisCarDam and OtherCar are not conditionally related under PropCost,0
ThisCarDam and OtherCar are not conditionally related under OtherCarCost,0
ThisCarDam and OtherCar are not conditionally related under MedCost,0
ThisCarDam and OtherCar are not conditionally related under Cushioning,0
ThisCarDam and OtherCar are not conditionally related under Airbag,0
ThisCarDam and OtherCar are not conditionally related under ILiCost,0
ThisCarDam and OtherCar are not conditionally related under DrivHist,0
ThisCarDam and MedCost are not conditionally related under GoodStudent,0
ThisCarDam and MedCost are conditionally related under Age,1
ThisCarDam and MedCost are conditionally related under SocioEcon,1
ThisCarDam and MedCost are conditionally related under RiskAversion,1
ThisCarDam and MedCost are conditionally related under VehicleYear,1
ThisCarDam and MedCost are conditionally related under RuggedAuto,1
ThisCarDam and MedCost are conditionally related under Accident,1
ThisCarDam and MedCost are conditionally related under MakeModel,1
ThisCarDam and MedCost are conditionally related under DrivQuality,1
ThisCarDam and MedCost are conditionally related under Mileage,1
ThisCarDam and MedCost are conditionally related under Antilock,1
ThisCarDam and MedCost are conditionally related under DrivingSkill,1
ThisCarDam and MedCost are conditionally related under SeniorTrain,1
ThisCarDam and MedCost are not conditionally related under ThisCarCost,0
ThisCarDam and MedCost are not conditionally related under Theft,0
ThisCarDam and MedCost are not conditionally related under CarValue,0
ThisCarDam and MedCost are not conditionally related under HomeBase,0
ThisCarDam and MedCost are not conditionally related under AntiTheft,0
ThisCarDam and MedCost are not conditionally related under PropCost,0
ThisCarDam and MedCost are not conditionally related under OtherCarCost,0
ThisCarDam and MedCost are not conditionally related under OtherCar,0
ThisCarDam and MedCost are not conditionally related under Cushioning,0
ThisCarDam and MedCost are not conditionally related under Airbag,0
ThisCarDam and MedCost are not conditionally related under ILiCost,0
ThisCarDam and MedCost are not conditionally related under DrivHist,0
ThisCarDam and Cushioning are not conditionally related under GoodStudent,0
ThisCarDam and Cushioning are conditionally related under Age,1
ThisCarDam and Cushioning are conditionally related under SocioEcon,1
ThisCarDam and Cushioning are conditionally related under RiskAversion,1
ThisCarDam and Cushioning are conditionally related under VehicleYear,1
ThisCarDam and Cushioning are conditionally related under RuggedAuto,1
ThisCarDam and Cushioning are not conditionally related under Accident,0
ThisCarDam and Cushioning are conditionally related under MakeModel,1
ThisCarDam and Cushioning are not conditionally related under DrivQuality,0
ThisCarDam and Cushioning are not conditionally related under Mileage,0
ThisCarDam and Cushioning are not conditionally related under Antilock,0
ThisCarDam and Cushioning are not conditionally related under DrivingSkill,0
ThisCarDam and Cushioning are not conditionally related under SeniorTrain,0
ThisCarDam and Cushioning are not conditionally related under ThisCarCost,0
ThisCarDam and Cushioning are not conditionally related under Theft,0
ThisCarDam and Cushioning are not conditionally related under CarValue,0
ThisCarDam and Cushioning are not conditionally related under HomeBase,0
ThisCarDam and Cushioning are not conditionally related under AntiTheft,0
ThisCarDam and Cushioning are not conditionally related under PropCost,0
ThisCarDam and Cushioning are not conditionally related under OtherCarCost,0
ThisCarDam and Cushioning are not conditionally related under OtherCar,0
ThisCarDam and Cushioning are not conditionally related under MedCost,0
ThisCarDam and Cushioning are not conditionally related under Airbag,0
ThisCarDam and Cushioning are not conditionally related under ILiCost,0
ThisCarDam and Cushioning are not conditionally related under DrivHist,0
ThisCarDam and Airbag are not conditionally related under GoodStudent,0
ThisCarDam and Airbag are conditionally related under Age,1
ThisCarDam and Airbag are conditionally related under SocioEcon,1
ThisCarDam and Airbag are conditionally related under RiskAversion,1
ThisCarDam and Airbag are conditionally related under VehicleYear,1
ThisCarDam and Airbag are not conditionally related under RuggedAuto,0
ThisCarDam and Airbag are not conditionally related under Accident,0
ThisCarDam and Airbag are conditionally related under MakeModel,1
ThisCarDam and Airbag are not conditionally related under DrivQuality,0
ThisCarDam and Airbag are not conditionally related under Mileage,0
ThisCarDam and Airbag are not conditionally related under Antilock,0
ThisCarDam and Airbag are not conditionally related under DrivingSkill,0
ThisCarDam and Airbag are not conditionally related under SeniorTrain,0
ThisCarDam and Airbag are not conditionally related under ThisCarCost,0
ThisCarDam and Airbag are not conditionally related under Theft,0
ThisCarDam and Airbag are not conditionally related under CarValue,0
ThisCarDam and Airbag are not conditionally related under HomeBase,0
ThisCarDam and Airbag are not conditionally related under AntiTheft,0
ThisCarDam and Airbag are not conditionally related under PropCost,0
ThisCarDam and Airbag are not conditionally related under OtherCarCost,0
ThisCarDam and Airbag are not conditionally related under OtherCar,0
ThisCarDam and Airbag are not conditionally related under MedCost,0
ThisCarDam and Airbag are not conditionally related under Cushioning,0
ThisCarDam and Airbag are not conditionally related under ILiCost,0
ThisCarDam and Airbag are not conditionally related under DrivHist,0
ThisCarDam and ILiCost are not conditionally related under GoodStudent,0
ThisCarDam and ILiCost are conditionally related under Age,1
ThisCarDam and ILiCost are conditionally related under SocioEcon,1
ThisCarDam and ILiCost are conditionally related under RiskAversion,1
ThisCarDam and ILiCost are conditionally related under VehicleYear,1
ThisCarDam and ILiCost are not conditionally related under RuggedAuto,0
ThisCarDam and ILiCost are conditionally related under Accident,1
ThisCarDam and ILiCost are conditionally related under MakeModel,1
ThisCarDam and ILiCost are conditionally related under DrivQuality,1
ThisCarDam and ILiCost are conditionally related under Mileage,1
ThisCarDam and ILiCost are conditionally related under Antilock,1
ThisCarDam and ILiCost are conditionally related under DrivingSkill,1
ThisCarDam and ILiCost are conditionally related under SeniorTrain,1
ThisCarDam and ILiCost are not conditionally related under ThisCarCost,0
ThisCarDam and ILiCost are not conditionally related under Theft,0
ThisCarDam and ILiCost are not conditionally related under CarValue,0
ThisCarDam and ILiCost are not conditionally related under HomeBase,0
ThisCarDam and ILiCost are not conditionally related under AntiTheft,0
ThisCarDam and ILiCost are not conditionally related under PropCost,0
ThisCarDam and ILiCost are not conditionally related under OtherCarCost,0
ThisCarDam and ILiCost are not conditionally related under OtherCar,0
ThisCarDam and ILiCost are not conditionally related under MedCost,0
ThisCarDam and ILiCost are not conditionally related under Cushioning,0
ThisCarDam and ILiCost are not conditionally related under Airbag,0
ThisCarDam and ILiCost are not conditionally related under DrivHist,0
ThisCarDam and DrivHist are not conditionally related under GoodStudent,0
ThisCarDam and DrivHist are conditionally related under Age,1
ThisCarDam and DrivHist are conditionally related under SocioEcon,1
ThisCarDam and DrivHist are conditionally related under RiskAversion,1
ThisCarDam and DrivHist are not conditionally related under VehicleYear,0
ThisCarDam and DrivHist are not conditionally related under RuggedAuto,0
ThisCarDam and DrivHist are not conditionally related under Accident,0
ThisCarDam and DrivHist are not conditionally related under MakeModel,0
ThisCarDam and DrivHist are not conditionally related under DrivQuality,0
ThisCarDam and DrivHist are not conditionally related under Mileage,0
ThisCarDam and DrivHist are not conditionally related under Antilock,0
ThisCarDam and DrivHist are conditionally related under DrivingSkill,1
ThisCarDam and DrivHist are conditionally related under SeniorTrain,1
ThisCarDam and DrivHist are not conditionally related under ThisCarCost,0
ThisCarDam and DrivHist are not conditionally related under Theft,0
ThisCarDam and DrivHist are not conditionally related under CarValue,0
ThisCarDam and DrivHist are not conditionally related under HomeBase,0
ThisCarDam and DrivHist are not conditionally related under AntiTheft,0
ThisCarDam and DrivHist are not conditionally related under PropCost,0
ThisCarDam and DrivHist are not conditionally related under OtherCarCost,0
ThisCarDam and DrivHist are not conditionally related under OtherCar,0
ThisCarDam and DrivHist are not conditionally related under MedCost,0
ThisCarDam and DrivHist are not conditionally related under Cushioning,0
ThisCarDam and DrivHist are not conditionally related under Airbag,0
ThisCarDam and DrivHist are not conditionally related under ILiCost,0
RuggedAuto and GoodStudent are conditionally related under Age,1
RuggedAuto and GoodStudent are conditionally related under SocioEcon,1
RuggedAuto and GoodStudent are not conditionally related under RiskAversion,0
RuggedAuto and GoodStudent are not conditionally related under VehicleYear,0
RuggedAuto and GoodStudent are not conditionally related under ThisCarDam,0
RuggedAuto and GoodStudent are not conditionally related under Accident,0
RuggedAuto and GoodStudent are not conditionally related under MakeModel,0
RuggedAuto and GoodStudent are not conditionally related under DrivQuality,0
RuggedAuto and GoodStudent are not conditionally related under Mileage,0
RuggedAuto and GoodStudent are not conditionally related under Antilock,0
RuggedAuto and GoodStudent are not conditionally related under DrivingSkill,0
RuggedAuto and GoodStudent are not conditionally related under SeniorTrain,0
RuggedAuto and GoodStudent are not conditionally related under ThisCarCost,0
RuggedAuto and GoodStudent are not conditionally related under Theft,0
RuggedAuto and GoodStudent are not conditionally related under CarValue,0
RuggedAuto and GoodStudent are not conditionally related under HomeBase,0
RuggedAuto and GoodStudent are not conditionally related under AntiTheft,0
RuggedAuto and GoodStudent are not conditionally related under PropCost,0
RuggedAuto and GoodStudent are not conditionally related under OtherCarCost,0
RuggedAuto and GoodStudent are not conditionally related under OtherCar,0
RuggedAuto and GoodStudent are not conditionally related under MedCost,0
RuggedAuto and GoodStudent are not conditionally related under Cushioning,0
RuggedAuto and GoodStudent are not conditionally related under Airbag,0
RuggedAuto and GoodStudent are not conditionally related under ILiCost,0
RuggedAuto and GoodStudent are not conditionally related under DrivHist,0
RuggedAuto and Age are related,1
RuggedAuto and SocioEcon are related,1
RuggedAuto and RiskAversion are related,1
RuggedAuto and VehicleYear are related,1
RuggedAuto and ThisCarDam are related,1
RuggedAuto and Accident are not conditionally related under GoodStudent,0
RuggedAuto and Accident are conditionally related under Age,1
RuggedAuto and Accident are conditionally related under SocioEcon,1
RuggedAuto and Accident are conditionally related under RiskAversion,1
RuggedAuto and Accident are conditionally related under VehicleYear,1
RuggedAuto and Accident are conditionally related under ThisCarDam,1
RuggedAuto and Accident are conditionally related under MakeModel,1
RuggedAuto and Accident are not conditionally related under DrivQuality,0
RuggedAuto and Accident are not conditionally related under Mileage,0
RuggedAuto and Accident are not conditionally related under Antilock,0
RuggedAuto and Accident are not conditionally related under DrivingSkill,0
RuggedAuto and Accident are not conditionally related under SeniorTrain,0
RuggedAuto and Accident are conditionally related under ThisCarCost,1
RuggedAuto and Accident are not conditionally related under Theft,0
RuggedAuto and Accident are not conditionally related under CarValue,0
RuggedAuto and Accident are not conditionally related under HomeBase,0
RuggedAuto and Accident are not conditionally related under AntiTheft,0
RuggedAuto and Accident are conditionally related under PropCost,1
RuggedAuto and Accident are conditionally related under OtherCarCost,1
RuggedAuto and Accident are not conditionally related under OtherCar,0
RuggedAuto and Accident are conditionally related under MedCost,1
RuggedAuto and Accident are not conditionally related under Cushioning,0
RuggedAuto and Accident are not conditionally related under Airbag,0
RuggedAuto and Accident are not conditionally related under ILiCost,0
RuggedAuto and Accident are not conditionally related under DrivHist,0
RuggedAuto and MakeModel are related,1
RuggedAuto and DrivQuality are not conditionally related under GoodStudent,0
RuggedAuto and DrivQuality are conditionally related under Age,1
RuggedAuto and DrivQuality are conditionally related under SocioEcon,1
RuggedAuto and DrivQuality are conditionally related under RiskAversion,1
RuggedAuto and DrivQuality are not conditionally related under VehicleYear,0
RuggedAuto and DrivQuality are conditionally related under ThisCarDam,1
RuggedAuto and DrivQuality are not conditionally related under Accident,0
RuggedAuto and DrivQuality are not conditionally related under MakeModel,0
RuggedAuto and DrivQuality are not conditionally related under Mileage,0
RuggedAuto and DrivQuality are not conditionally related under Antilock,0
RuggedAuto and DrivQuality are not conditionally related under DrivingSkill,0
RuggedAuto and DrivQuality are not conditionally related under SeniorTrain,0
RuggedAuto and DrivQuality are conditionally related under ThisCarCost,1
RuggedAuto and DrivQuality are not conditionally related under Theft,0
RuggedAuto and DrivQuality are not conditionally related under CarValue,0
RuggedAuto and DrivQuality are not conditionally related under HomeBase,0
RuggedAuto and DrivQuality are not conditionally related under AntiTheft,0
RuggedAuto and DrivQuality are conditionally related under PropCost,1
RuggedAuto and DrivQuality are conditionally related under OtherCarCost,1
RuggedAuto and DrivQuality are not conditionally related under OtherCar,0
RuggedAuto and DrivQuality are conditionally related under MedCost,1
RuggedAuto and DrivQuality are not conditionally related under Cushioning,0
RuggedAuto and DrivQuality are not conditionally related under Airbag,0
RuggedAuto and DrivQuality are not conditionally related under ILiCost,0
RuggedAuto and DrivQuality are not conditionally related under DrivHist,0
RuggedAuto and Mileage are not conditionally related under GoodStudent,0
RuggedAuto and Mileage are not conditionally related under Age,0
RuggedAuto and Mileage are not conditionally related under SocioEcon,0
RuggedAuto and Mileage are not conditionally related under RiskAversion,0
RuggedAuto and Mileage are not conditionally related under VehicleYear,0
RuggedAuto and Mileage are conditionally related under ThisCarDam,1
RuggedAuto and Mileage are not conditionally related under Accident,0
RuggedAuto and Mileage are not conditionally related under MakeModel,0
RuggedAuto and Mileage are not conditionally related under DrivQuality,0
RuggedAuto and Mileage are not conditionally related under Antilock,0
RuggedAuto and Mileage are not conditionally related under DrivingSkill,0
RuggedAuto and Mileage are not conditionally related under SeniorTrain,0
RuggedAuto and Mileage are conditionally related under ThisCarCost,1
RuggedAuto and Mileage are not conditionally related under Theft,0
RuggedAuto and Mileage are not conditionally related under CarValue,0
RuggedAuto and Mileage are not conditionally related under HomeBase,0
RuggedAuto and Mileage are not conditionally related under AntiTheft,0
RuggedAuto and Mileage are conditionally related under PropCost,1
RuggedAuto and Mileage are conditionally related under OtherCarCost,1
RuggedAuto and Mileage are not conditionally related under OtherCar,0
RuggedAuto and Mileage are conditionally related under MedCost,1
RuggedAuto and Mileage are not conditionally related under Cushioning,0
RuggedAuto and Mileage are not conditionally related under Airbag,0
RuggedAuto and Mileage are not conditionally related under ILiCost,0
RuggedAuto and Mileage are not conditionally related under DrivHist,0
RuggedAuto and Antilock are not conditionally related under GoodStudent,0
RuggedAuto and Antilock are conditionally related under Age,1
RuggedAuto and Antilock are conditionally related under SocioEcon,1
RuggedAuto and Antilock are conditionally related under RiskAversion,1
RuggedAuto and Antilock are conditionally related under VehicleYear,1
RuggedAuto and Antilock are conditionally related under ThisCarDam,1
RuggedAuto and Antilock are not conditionally related under Accident,0
RuggedAuto and Antilock are conditionally related under MakeModel,1
RuggedAuto and Antilock are not conditionally related under DrivQuality,0
RuggedAuto and Antilock are not conditionally related under Mileage,0
RuggedAuto and Antilock are not conditionally related under DrivingSkill,0
RuggedAuto and Antilock are not conditionally related under SeniorTrain,0
RuggedAuto and Antilock are conditionally related under ThisCarCost,1
RuggedAuto and Antilock are not conditionally related under Theft,0
RuggedAuto and Antilock are not conditionally related under CarValue,0
RuggedAuto and Antilock are not conditionally related under HomeBase,0
RuggedAuto and Antilock are not conditionally related under AntiTheft,0
RuggedAuto and Antilock are conditionally related under PropCost,1
RuggedAuto and Antilock are conditionally related under OtherCarCost,1
RuggedAuto and Antilock are not conditionally related under OtherCar,0
RuggedAuto and Antilock are conditionally related under MedCost,1
RuggedAuto and Antilock are not conditionally related under Cushioning,0
RuggedAuto and Antilock are not conditionally related under Airbag,0
RuggedAuto and Antilock are not conditionally related under ILiCost,0
RuggedAuto and Antilock are not conditionally related under DrivHist,0
RuggedAuto and DrivingSkill are not conditionally related under GoodStudent,0
RuggedAuto and DrivingSkill are conditionally related under Age,1
RuggedAuto and DrivingSkill are conditionally related under SocioEcon,1
RuggedAuto and DrivingSkill are conditionally related under RiskAversion,1
RuggedAuto and DrivingSkill are not conditionally related under VehicleYear,0
RuggedAuto and DrivingSkill are conditionally related under ThisCarDam,1
RuggedAuto and DrivingSkill are not conditionally related under Accident,0
RuggedAuto and DrivingSkill are not conditionally related under MakeModel,0
RuggedAuto and DrivingSkill are not conditionally related under DrivQuality,0
RuggedAuto and DrivingSkill are not conditionally related under Mileage,0
RuggedAuto and DrivingSkill are not conditionally related under Antilock,0
RuggedAuto and DrivingSkill are not conditionally related under SeniorTrain,0
RuggedAuto and DrivingSkill are conditionally related under ThisCarCost,1
RuggedAuto and DrivingSkill are not conditionally related under Theft,0
RuggedAuto and DrivingSkill are not conditionally related under CarValue,0
RuggedAuto and DrivingSkill are not conditionally related under HomeBase,0
RuggedAuto and DrivingSkill are not conditionally related under AntiTheft,0
RuggedAuto and DrivingSkill are conditionally related under PropCost,1
RuggedAuto and DrivingSkill are conditionally related under OtherCarCost,1
RuggedAuto and DrivingSkill are not conditionally related under OtherCar,0
RuggedAuto and DrivingSkill are conditionally related under MedCost,1
RuggedAuto and DrivingSkill are not conditionally related under Cushioning,0
RuggedAuto and DrivingSkill are not conditionally related under Airbag,0
RuggedAuto and DrivingSkill are not conditionally related under ILiCost,0
RuggedAuto and DrivingSkill are not conditionally related under DrivHist,0
RuggedAuto and SeniorTrain are not conditionally related under GoodStudent,0
RuggedAuto and SeniorTrain are conditionally related under Age,1
RuggedAuto and SeniorTrain are conditionally related under SocioEcon,1
RuggedAuto and SeniorTrain are conditionally related under RiskAversion,1
RuggedAuto and SeniorTrain are not conditionally related under VehicleYear,0
RuggedAuto and SeniorTrain are conditionally related under ThisCarDam,1
RuggedAuto and SeniorTrain are not conditionally related under Accident,0
RuggedAuto and SeniorTrain are not conditionally related under MakeModel,0
RuggedAuto and SeniorTrain are not conditionally related under DrivQuality,0
RuggedAuto and SeniorTrain are not conditionally related under Mileage,0
RuggedAuto and SeniorTrain are not conditionally related under Antilock,0
RuggedAuto and SeniorTrain are not conditionally related under DrivingSkill,0
RuggedAuto and SeniorTrain are conditionally related under ThisCarCost,1
RuggedAuto and SeniorTrain are not conditionally related under Theft,0
RuggedAuto and SeniorTrain are not conditionally related under CarValue,0
RuggedAuto and SeniorTrain are not conditionally related under HomeBase,0
RuggedAuto and SeniorTrain are not conditionally related under AntiTheft,0
RuggedAuto and SeniorTrain are conditionally related under PropCost,1
RuggedAuto and SeniorTrain are conditionally related under OtherCarCost,1
RuggedAuto and SeniorTrain are not conditionally related under OtherCar,0
RuggedAuto and SeniorTrain are conditionally related under MedCost,1
RuggedAuto and SeniorTrain are not conditionally related under Cushioning,0
RuggedAuto and SeniorTrain are not conditionally related under Airbag,0
RuggedAuto and SeniorTrain are not conditionally related under ILiCost,0
RuggedAuto and SeniorTrain are not conditionally related under DrivHist,0
RuggedAuto and ThisCarCost are related,1
RuggedAuto and Theft are not conditionally related under GoodStudent,0
RuggedAuto and Theft are conditionally related under Age,1
RuggedAuto and Theft are conditionally related under SocioEcon,1
RuggedAuto and Theft are conditionally related under RiskAversion,1
RuggedAuto and Theft are conditionally related under VehicleYear,1
RuggedAuto and Theft are not conditionally related under ThisCarDam,0
RuggedAuto and Theft are not conditionally related under Accident,0
RuggedAuto and Theft are conditionally related under MakeModel,1
RuggedAuto and Theft are not conditionally related under DrivQuality,0
RuggedAuto and Theft are not conditionally related under Mileage,0
RuggedAuto and Theft are not conditionally related under Antilock,0
RuggedAuto and Theft are not conditionally related under DrivingSkill,0
RuggedAuto and Theft are not conditionally related under SeniorTrain,0
RuggedAuto and Theft are conditionally related under ThisCarCost,1
RuggedAuto and Theft are not conditionally related under CarValue,0
RuggedAuto and Theft are not conditionally related under HomeBase,0
RuggedAuto and Theft are not conditionally related under AntiTheft,0
RuggedAuto and Theft are conditionally related under PropCost,1
RuggedAuto and Theft are not conditionally related under OtherCarCost,0
RuggedAuto and Theft are not conditionally related under OtherCar,0
RuggedAuto and Theft are not conditionally related under MedCost,0
RuggedAuto and Theft are not conditionally related under Cushioning,0
RuggedAuto and Theft are not conditionally related under Airbag,0
RuggedAuto and Theft are not conditionally related under ILiCost,0
RuggedAuto and Theft are not conditionally related under DrivHist,0
RuggedAuto and CarValue are not conditionally related under GoodStudent,0
RuggedAuto and CarValue are conditionally related under Age,1
RuggedAuto and CarValue are conditionally related under SocioEcon,1
RuggedAuto and CarValue are conditionally related under RiskAversion,1
RuggedAuto and CarValue are conditionally related under VehicleYear,1
RuggedAuto and CarValue are not conditionally related under ThisCarDam,0
RuggedAuto and CarValue are not conditionally related under Accident,0
RuggedAuto and CarValue are conditionally related under MakeModel,1
RuggedAuto and CarValue are not conditionally related under DrivQuality,0
RuggedAuto and CarValue are not conditionally related under Mileage,0
RuggedAuto and CarValue are not conditionally related under Antilock,0
RuggedAuto and CarValue are not conditionally related under DrivingSkill,0
RuggedAuto and CarValue are not conditionally related under SeniorTrain,0
RuggedAuto and CarValue are conditionally related under ThisCarCost,1
RuggedAuto and CarValue are not conditionally related under Theft,0
RuggedAuto and CarValue are not conditionally related under HomeBase,0
RuggedAuto and CarValue are not conditionally related under AntiTheft,0
RuggedAuto and CarValue are conditionally related under PropCost,1
RuggedAuto and CarValue are not conditionally related under OtherCarCost,0
RuggedAuto and CarValue are not conditionally related under OtherCar,0
RuggedAuto and CarValue are not conditionally related under MedCost,0
RuggedAuto and CarValue are not conditionally related under Cushioning,0
RuggedAuto and CarValue are not conditionally related under Airbag,0
RuggedAuto and CarValue are not conditionally related under ILiCost,0
RuggedAuto and CarValue are not conditionally related under DrivHist,0
RuggedAuto and HomeBase are not conditionally related under GoodStudent,0
RuggedAuto and HomeBase are conditionally related under Age,1
RuggedAuto and HomeBase are conditionally related under SocioEcon,1
RuggedAuto and HomeBase are conditionally related under RiskAversion,1
RuggedAuto and HomeBase are not conditionally related under VehicleYear,0
RuggedAuto and HomeBase are not conditionally related under ThisCarDam,0
RuggedAuto and HomeBase are not conditionally related under Accident,0
RuggedAuto and HomeBase are not conditionally related under MakeModel,0
RuggedAuto and HomeBase are not conditionally related under DrivQuality,0
RuggedAuto and HomeBase are not conditionally related under Mileage,0
RuggedAuto and HomeBase are not conditionally related under Antilock,0
RuggedAuto and HomeBase are not conditionally related under DrivingSkill,0
RuggedAuto and HomeBase are not conditionally related under SeniorTrain,0
RuggedAuto and HomeBase are conditionally related under ThisCarCost,1
RuggedAuto and HomeBase are not conditionally related under Theft,0
RuggedAuto and HomeBase are not conditionally related under CarValue,0
RuggedAuto and HomeBase are not conditionally related under AntiTheft,0
RuggedAuto and HomeBase are conditionally related under PropCost,1
RuggedAuto and HomeBase are not conditionally related under OtherCarCost,0
RuggedAuto and HomeBase are not conditionally related under OtherCar,0
RuggedAuto and HomeBase are not conditionally related under MedCost,0
RuggedAuto and HomeBase are not conditionally related under Cushioning,0
RuggedAuto and HomeBase are not conditionally related under Airbag,0
RuggedAuto and HomeBase are not conditionally related under ILiCost,0
